title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types
Brewerkz East Coast Park,"nice seaside.  beer is good！ no food recommend!!!!  feel totally disappointed. bb squid as said can't even imagine how tiny is n see and feel any seafood in this plate.  is out of my mind! first time i think i am eating what ? oil pieces?  about kids pasta meat ball  u can see,  all r 👎🏻. my daughter rejected  to come again.",False,False,"Dear Angie, 

We're sorry to hear that our menu items fall below your expectations. We greatly value your feedback and will convey it to our kitchen team to ensure they improve on our product offerings. We hope that you would give us another chance to change your opinion of Brewerkz and the experience at our East Coast Park outlet. 

Most sincerely, 
Brewerkz Group",Restaurant,0,1.0,not spam,bad,ChIJQSh5L70Z2jER6kpGuWbFyCk,https://maps.google.com/?cid=3010873395882904298&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"restaurant, asian_restaurant, liquor_store, bar, american_restaurant, event_venue, store, point_of_interest, food, establishment"
Sultan Mosque,"As one of the only visible prayer place for Muslims around the world, it was a bit disappointing. There is no aircon (which I thought they will since its a staple place for Muslim tourists come- I thought Singapore is rich but still doesn't have the courtesy to level up their mosque (when there is not many mosque to begin with). But it was calm place to rest and pray. I just hope Singapore level up the mosque facilities to be par with their image of 'first world country'",False,True,,Mosque,0,1.0,not spam,bad,ChIJb6xq2bAZ2jERE1P6sVKtofw,https://maps.google.com/?cid=18204021739493151507&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment"
Sultan Mosque,"Considering Singapore is touted as being clean, this has to be one of the dirtiest places I had seen on my trip. Not sure if that's to do with the construction around the vicinity.
The footpaths down this way are uneven and could be a tripping hazard, to elderly tourists, cigarette  butts line the drainways, the roads are clogged with traffic and signage in the area not existent, and I encountered a very large man begging for $10 Singapore dollars. Had a hard time finding this place from Bugis market. The laneway adjacent provided the only color with brightly painted shop fronts but the non touting touters put me off.",False,True,,Mosque,0,1.0,not spam,bad,ChIJb6xq2bAZ2jERE1P6sVKtofw,https://maps.google.com/?cid=18204021739493151507&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.7,"mosque, tourist_attraction, place_of_worship, point_of_interest, establishment"
Aperia Mall,"Around 1pm went to 2nd floor toilet with upset of the attitude of the lady cleaning service lady height around 145 cm I believe from her action is not SIngaporean
Very rude attitude answering when asked for the handicap toilet green show but lock position.
Another incident which I
show her changing the ladies toilet  rolls which in stil usable into the. Dustbins 😓😥😰",False,True,,Shopping mall,0,1.0,not spam,bad,ChIJFx0yu8sZ2jERgoVtEwS7Igs,https://maps.google.com/?cid=802409309805577602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
Aperia Mall,Most boring mall ever. Not much variety of food and drinks. Challenger moved out and it's the only saving grace of the place.,False,True,,Shopping mall,0,1.0,not spam,bad,ChIJFx0yu8sZ2jERgoVtEwS7Igs,https://maps.google.com/?cid=802409309805577602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
Lavender MRT Station (EW11),"This station doesn't have air conditioning, so it's not crowded at all. Passengers hurry to leave the station after they arrived.",False,True,,Transportation service,0,1.0,not spam,bad,ChIJm34e8bUZ2jERrWo7aOBwxhk,https://maps.google.com/?cid=1857296005460617901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Lavender MRT Station (EW11),"The 2 ladies at the ticket counter and the information desk were very rude and were not ready to share any information that can help tourists. Though I told her that I just want to use the MRT once and then I would be returning back to India, she issued me MRT cards of 10 SGD out of which 5 SGD was non refundable. She didn't even consider informing me of this before issuing the card (though tourists cards were available that would have been cheaper). Is this how the tourists should be treated?",False,True,,Transportation service,0,1.0,not spam,bad,ChIJm34e8bUZ2jERrWo7aOBwxhk,https://maps.google.com/?cid=1857296005460617901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
PS.Cafe Harding Road,"Made a reservation for 12 pax, no waiting time. Food was okay. Was super taken aback that the manager himself the service is super bad and rude. Requested to add chairs only and not table. We came in a big group of more than 10 pax and, we are seating at a corner, we don't mind to squeeze a little more with the tables that we have. The manager reply was no, cannot, your 2 extra friends will have to join the queue and wait outside.
The thing is, we have already placed our orders and we don't mind squeezing a little more. The manager is not helpful at all. is he expecting to have a table and seat after all of us finish eating and perhaps seated at another table far away from us? We already don't mind squeezing together in the same table.

Good thing is that we approach another server to request for the same 2 chairs. And the server is quick to react and resolved our issue by taking another 2 chair from the outdoor seating for us.

We are only requesting for small issue of adding chair. Why a normal server can do it but not the manager himself?

The drinks cups were also full of dirty scratches for my whole group of more than 10 pax. I think it's also time to have a change in the utensils.

Being a high end restaurant, I think it is honestly not suitable to use cups that's full scratches and stains. It just lower down the level and overall experience.

I think you can consider to send your manager to some training to help improve his service provided. He is the main host/greeter at the front, and his attitude will leave a not pleasant first impression to the customer. I understand that the business good. But telling us to let our 2 friend ls join the queue when we have a big group of more than 10, it is a little not appropriate as we are not asking for table which takes up space, we are only requesting for chairs/stools.",False,False,"Dear guest,

Thank you for your feedback and we’re sorry to hear that your experience fell short of expectations. Please be assured that our team always does its best to accommodate seating requests while maintaining safety and comfort for all guests. There was no intention to come across as rude, and we’re truly sorry if our communication gave that impression.

We’re also grateful for your comments regarding the condition of the glassware. We take such feedback seriously and will be reviewing this with our team to ensure our standards are upheld.

Thank you again for sharing your thoughts — your feedback helps us improve. We hope to have the opportunity to welcome you and your group back again.

Regards,
PS. Team",Cafe,0,1.0,not spam,bad,ChIJc4rrRyMa2jERC31T5xHBk0o,https://maps.google.com/?cid=5373851063022746891&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"cafe, food, point_of_interest, establishment"
PS.Cafe Harding Road,"We came in front the side door, and the Manager told my wife: to stand at the side and wait for his team member to assign a table.

We asked if we could sit outside.
Team: we are closing the section outside.

We said it was really cold inside with the aircon and the fan.
Team: here is your seat.

Haven’t even started my meal, and the experience is absolutely terrible.

Besides the good food, I think PS Cafe is getting super sad with their service.

Gosh, your outdoor seating is still available, why aren’t you letting ppl sit outside?
Why do you speak with a tone like that?",False,True,"Dear guest,

Thank you for taking the time to share your feedback with us. We’re sorry to hear that your recent visit did not meet expectations.

We apologise for the inconvenience caused by the closure of the outdoor seating area during your visit. We appreciate your understanding, and we agree that the reason should have been communicated more clearly and with greater courtesy.

We’re sorry for the way the situation was handled, and we will be speaking with the team to reinforce the importance of clear communication and warm, respectful service at all times.

Thank you again for your feedback, and we hope to have the opportunity to welcome you back for a much improved experience.

Regards,
PS. Team",Cafe,0,1.0,not spam,bad,ChIJc4rrRyMa2jERC31T5xHBk0o,https://maps.google.com/?cid=5373851063022746891&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"cafe, food, point_of_interest, establishment"
Elementum Parking,Parking charges,False,True,,Corporate office,0,1.0,not spam,bad,ChIJX0ZjawAb2jERNrvnhPFXemU,https://maps.google.com/?cid=7312253639817935670&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.0,"corporate_office, point_of_interest, establishment"
Elementum Parking,Rubbish place,False,False,,Corporate office,0,1.0,not spam,bad,ChIJX0ZjawAb2jERNrvnhPFXemU,https://maps.google.com/?cid=7312253639817935670&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.0,"corporate_office, point_of_interest, establishment"
Adam Food Centre,"Ibrahim Mee Stall, regretted buying mee goreng from, oily & small portion, stall owner serve people who jump queue & sarcastic, not going back!!!",False,True,,Hawker center,0,1.0,not spam,bad,ChIJv4Mk4QYa2jERlGncaOIvpW4,https://maps.google.com/?cid=7972831364797720980&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"restaurant, food, point_of_interest, establishment"
Adam Food Centre,Stall 22 fried kway teow one of those that brought down the standard of local fried kway teow. Totally too sweet with fish cake slices! Horrible taste. One of the worse ever.,False,True,,Hawker center,0,1.0,not spam,bad,ChIJv4Mk4QYa2jERlGncaOIvpW4,https://maps.google.com/?cid=7972831364797720980&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"restaurant, food, point_of_interest, establishment"
Coronation Shopping Plaza,"Horrendous. Escalator broke down. Went up with our trolley of groceries and had to carry it back down?!

Toilets are super clean though.

Shops upstairs seem to be in another world. Hardly any customers, very old world and a wonderful slow slow pace of life except that the shops' staff cannot be bothered with customers so overall not a place worth visiting",False,True,,Shopping mall,0,1.0,not spam,bad,ChIJ08duKAYa2jER47-5U4ZdgAo,https://maps.google.com/?cid=756707568909926371&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
Coronation Shopping Plaza,The loading bay  outside is barricaded and unfriendly for shoppers at NTUC finest in particular the older customers. Unlike the other NTUC outlets in Spore they did not retrofit the frontage such that it is more user friendly and safer for customers to load their groceries to the car and there is no lift that goes directly to the basement carpark for trolleys.,False,False,,Shopping mall,0,1.0,not spam,bad,ChIJ08duKAYa2jER47-5U4ZdgAo,https://maps.google.com/?cid=756707568909926371&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
Roland Restaurant | The Best Chilli Crab & Popular Chinese Seafood Restaurant (Katong-East Coast),"We have been to Roland many times thru the years with good food. Unfortunately, it seems that standards has dropped tremendously for the dim sum. Everything was over fried or tasteless and when served, didn't even look appetising.

Maybe Roland might know, since he was at the next table speaking only with the ladies that was enjoying crabs but avoided talking to tables that had dim sum. We would otherwise have given him the feedback directly and shared our disappointment.

The staff took no care either. They only came rushing to pour our tea when I started to pour it myself, and they saw that boss was at the next table.

It really is quiet sad the current state, but I guess we won't be back there anymore.",False,True,,Seafood restaurant,0,1.0,not spam,bad,ChIJGVCKbHEY2jERe4sLs53yWvg,https://maps.google.com/?cid=17895882828437752699&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"seafood_restaurant, restaurant, point_of_interest, food, establishment"
Roland Restaurant | The Best Chilli Crab & Popular Chinese Seafood Restaurant (Katong-East Coast),"Crab is expensive at $88/kg. But for the premium price I didn’t get a premium grade of crab. The crab meat is mushy and the chilli crab was not served hot. Seem like it was separated cooked and the sauce was poured over it. When we feedback to the staff she dare not respond to us how the crab was cooked and quickly walked away.

Won’t be returning. There are better food out there.",False,True,,Seafood restaurant,0,1.0,not spam,bad,ChIJGVCKbHEY2jERe4sLs53yWvg,https://maps.google.com/?cid=17895882828437752699&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"seafood_restaurant, restaurant, point_of_interest, food, establishment"
