title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,spam_label,sentiment_label,id,url,rating,types,policy_label
Aperia Mall,Most boring mall ever. Not much variety of food and drinks. Challenger moved out and it's the only saving grace of the place.,FALSE,TRUE,,Shopping mall,0,1,not spam,bad,ChIJFx0yu8sZ2jERgoVtEwS7Igs,https://maps.google.com/?cid=802409309805577602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment",negative_review
Aperia Mall,"Expect lots of activities from this mall especially on every Sunday 11am-6pm. The event is known as: The luggage market where sellers will literally turn out with their luggage’s and pile all used clothing for sale. It’s like a Flea market.  Those used clothing is selling at the price of between $2-$5 and some of the clothing are still in good condition. Besides this luggage market even, 2 main anchor tenants are there too. 1 NTUC as well as a Thailand super market. Head towards the Thai mart and you will find the famous fried banana ball, sweet potato stall there. Pls give it a try, it’s a must try treat. Pls see photo attached",FALSE,TRUE,,Shopping mall,0,5,not spam,good,ChIJFx0yu8sZ2jERgoVtEwS7Igs,https://maps.google.com/?cid=802409309805577602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment",negative_review
Apple Orchard Road,Today I went to Apple store. For my new watch issue. Actual issue is I never use one year plus so watch battery was dried. But customers service person said. This watch can’t use. you will buy new watch . They said this  watch we can’t fix . Then I came out and I call bugies I repair service center. They checked and changed battery then watch is working now. I just spent $65 dollars my watch working now.,FALSE,TRUE,,Electronics store,0,1,not spam,bad,ChIJB0Zz1ZMZ2jERimYnkTZmS-k,https://maps.google.com/?cid=16810642418640053898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"electronics_store, store, point_of_interest, establishment",negative_review
Apple Orchard Road,"I have been an apple user for more than 30 years. My 1st computer was an Apple Performa 6400. I own an iMac, MacBook Air, a iPhone Pro Max, Apple TV, 2 iPads (one of them is the latest pro) and Apple Watch. As a loyal customer who also paid a lot for AppleCare, and apple services, I have never more angry and disappointed with Apple. My 3.5 years old $2300 iMac M1 screen was frickling. I called the service hotline twice and send the iMac for quote for repair under rain last Sunday. I read in the forums screen issues are frequent for m series iMac as the fan at the bottom is located too close to the wire connecting to the LCD. Hence the degration affected the lifespan of the iMac. With this design flaw, repair for the monitor should be free or subsidised. But I was quoted about $900 including GST for repair, as my AppleCare has expired. I tried calling the hotline and pleading to applestore for a free or discounted repair, but both refused. The hotline said if there was a manufacturing defect, repair should be within a year.

I am just angry because I am a loyal customer who have not claimed the applecare last 3 years. For loyal customers, I feel there should be a discount for the LCD, especially since there are so many forums talking about LCD issues with the latest iMac. Moreover, I bought a premium iMac that cost more than $2000 and it cannot last 3.5 years. The refusal to entertain such requests also meant that I am not able to work at my usual levels of productivity at work. Deeply angry as a loyal customer. Makes me feel like loyalty to the brand is taken forgranted and apple is a profit 1st company. I felt I lost my trust on Apple and this may likely be my last Apple product, as profits are more important to apple than keeping a customer who holds more than $9000 of apple products now and much much more the last 30 years.

Steve Jobs will have likely given me a fresh LCD, but I don't think Tim Cook cares.",FALSE,FALSE,,Electronics store,0,1,not spam,bad,ChIJB0Zz1ZMZ2jERimYnkTZmS-k,https://maps.google.com/?cid=16810642418640053898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"electronics_store, store, point_of_interest, establishment",negative_review
Arc at Tampines Condominium,"Its MSCT and resident council is one of the best, they do not bend to be emphatic to residents' needs. Yes rules are made to keep the peace, and these ppl are following it by the book. Very square, perfect square actually. Not infuriating to deal with at all.",FALSE,FALSE,,Condominium complex,0,1,not spam,good,ChIJO7A2amk92jER-5k3F3qJ7sM,https://maps.google.com/?cid=14118373039321618939&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"condominium_complex, real_estate_agency, point_of_interest, establishment",negative_review
Archipelago,"Very arrogant security guard, was doing food delivery  as per allocated from tamp to bedok.

We are not allow to park our bike within the area. The security guard dont even bother to talk nicely just shouted at me.

After finished delivery also no tips from customer. Low class and cheapskate. Worst than normal citizen",FALSE,FALSE,,Condominium complex,0,1,not spam,bad,ChIJg2bngFk92jERgUyLtkvBQ74,https://maps.google.com/?cid=13710014221575212161&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, point_of_interest, establishment",negative_review
Archipelago,"Really rubbish of the security management,disorder and dilettante,this is the security man,only his bike can park in front of guardhouse,others who park he frighten u,he will lock ur bike,
This condo locate at a poor place,who wan buy it,better consider well
Diss the rubbish managers of this condo!",FALSE,FALSE,,Condominium complex,0,1,not spam,bad,ChIJg2bngFk92jERgUyLtkvBQ74,https://maps.google.com/?cid=13710014221575212161&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"condominium_complex, point_of_interest, establishment",negative_review
ARFC East Coast Park,"I am not sure how to assign the stars, because the waiting staff had been swift and responsive. Yet here I am, at 812pm, having waited for 1.5hrs for my food. And my surrounding tables are facing the same situation.  I simply got a wave when enquiring the status of my dinner.",FALSE,TRUE,,Restaurant,0,1,not spam,bad,ChIJI4QYQEsZ2jERq8jceszoUh8,https://maps.google.com/?cid=2257122328198301867&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"restaurant, point_of_interest, food, establishment",negative_review
ARFC East Coast Park,"We were a big group with kids, who made a reservation after reading the good reviews, but to my horror, was not what we had experienced. We waited 1.45hr for all the food to be served, the first dish was served 1hr later, the gap between the serving of food is horribly long. Even for beers we need constant reminders to the servers or self-service.
We were not the only ones who experienced this- one table simply left the place without eating as their food were not served after waiting for so long; another table had their kids meals served only after all the adults had finished their food.
The whole place is in chaos even though it was not 100% full.
The management needs to do something about the manpower planning. If you are not ready for business, please do not waste patrons' time.",FALSE,FALSE,,Restaurant,0,1,not spam,bad,ChIJI4QYQEsZ2jERq8jceszoUh8,https://maps.google.com/?cid=2257122328198301867&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"restaurant, point_of_interest, food, establishment",negative_review
ArtScience Museum,"I visited Mirror Mirror exhibition in the art science museum. And to be honest, it was absolutely pathetic.

Not even a single room in the exhibit was interesting and it felt like a thought less exhibition just to increase the variety in the art science museum.

I have heard that some of the other exhibitions are good but none are great, but I honestly only had the time to visit Mirror Mirror exhibition. And it was not at all good.

To be very honest, India has much better science museum and most of them will wow you!",FALSE,TRUE,,Museum,0,1,not spam,bad,ChIJnWdQKQQZ2jERScXuKeFHyIE,https://maps.google.com/?cid=9351803658631562569&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"museum, tourist_attraction, point_of_interest, establishment",negative_review
ArtScience Museum,"As great as the overall design of the building is (which, if judged on those merits alone, would warrant 5 stars), the two exhibits I went to were a mixed bag. It also didn't help that the Future World exhibits were unavailable for the time I was here, I was pretty excited to see it. Here's a quick review of what I got to see.

Sen (VR) - 1/5. The VR elements feel tacked on and not well implemented. Not only was I stuck in the floor for the most part, there wasn't much interactivity to the whole film. You can drag the little guy around very slightly, and that's all. I also ended up not understanding anything about the film and what it was trying to say, which may just be a skill issue on my end, but it's pretty rare for me to walk away from a work of art with absolutely 0 idea of how to interpret it. I was thinking that this film would have something related to the history of tea in Japanese culture or go in depth about the themes of life, death, and rebirth, but those only show up in extremely vague ways that just end up not meaning a whole lot. The actual audio-visual experience itself wasn't half bad, but I've seen and felt more powerful things in completely free experiences made in VRChat. Overall, I was really looking forward to it, but it turned out to not be worth the 19SGD.

Mirror Mirror: Journey Into the Mind -  2-4/5. This experience completely hinges on your opinion of AI art. It's a non-linear experience where you go through different exhibits to explore the inner workings of yourself, and for the most part it was a rather insightful and informative experience. However, one exhibit fully depends on inputs from the audience to create vague and pointless AI poems and imagery, and having that at the very end of my journey completely shattered my perception of the exhibit. I felt betrayed honestly, not only because that put into question the genuine human creativity behind the exhibit as a whole, but also made me realize that this whole venture was kinda meaningless. I came in here looking for some form of deep introspection, and though I did get that in a few of the exhibits (especially the brainstorm room and the mirror forest, those were simple yet very effective), I walked out very frustrated and I felt like I had wasted my money. If computer generated images and writing help you reach a further sense of understanding, then I'm happy for you. Me? I wish they had just removed that part of the exhibit, then I'd have been happy with the rest of the project.

Overall, the museum has had some strange choices of exhibits to feature, and I hope that they can make better choices in the future. I'm completely disappointed by my time here, and I hope that next time (if there is one), they'll have more meaningful projects to show and less involvement of AI-generated anything. I get that this is supposed to be a blend of art and science, but AI is not the way to go.",FALSE,TRUE,,Museum,0,1,not spam,bad,ChIJnWdQKQQZ2jERScXuKeFHyIE,https://maps.google.com/?cid=9351803658631562569&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"museum, tourist_attraction, point_of_interest, establishment",negative_review
Atlas Coffeehouse,"I’ve always wanted to try the food here after hearing good reviews, but I’m so disappointed. Many items are only available in the morning. Dinner wasn’t relaxing at all—even though we arrived at 5 PM, they kept reminding us they close at 7 PM for more than 3 times. The food was bad. The bread/scones/croissants seemed half-cooked, but they insisted they were meant to be soft. I bake often, and to me, they felt undercooked. The chicken wings tasted like frozen ones. The mini hashbrowns were nice but overpriced. The waffles and ice cream were good, but you can find them at other cafés too.

Overall, not recommended to spend money here. Expensive, food was not nice, and not good in service.",FALSE,TRUE,,Cafe,0,1,not spam,bad,ChIJV7Z0bwYa2jER98QDzqfnkgE,https://maps.google.com/?cid=113407648539591927&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"cafe, brunch_restaurant, coffee_shop, food_store, store, restaurant, food, point_of_interest, establishment",negative_review
Atlas Coffeehouse,"Had this blueberry cake, it was overwhelmingly loaded with sugar. It has been a long time since I have eaten a cake so sweet. Very disappointed.",FALSE,FALSE,,Cafe,0,1,not spam,bad,ChIJV7Z0bwYa2jER98QDzqfnkgE,https://maps.google.com/?cid=113407648539591927&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.2,"cafe, brunch_restaurant, coffee_shop, food_store, store, restaurant, food, point_of_interest, establishment",negative_review
AutoBay@Kaki Bukit,"Bad experience at New Teck Huat motor #01-43 (very first shop at the entrance towards the left). They did a lousy job repairing my boot door. They never put back the lock motor.

When I went back to them after discovering that the boot door couldn’t lock. They refuse to admit it, and they did not tell me that the lock motor was missing and said it’s damaged due to wear and tear, thinking that I would not know that the motor is missing. Too bad I discovered this 4 months later so I couldn’t say anything.

And they said they check everything is in order before returning car to me. Besides this, they fixed lousy reverse sensors, and lousy gas struts arm that couldn’t hold the boot door. The paint job they did was also very thin, a small rock hitting the side of my door expose the bare metal underneath.",FALSE,TRUE,,Car repair and maintenance service,0,1,not spam,bad,ChIJTf_A6-EX2jERhlZJI6uZUQg,https://maps.google.com/?cid=599429185727452806&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"car_repair, point_of_interest, establishment",negative_review
AutoBay@Kaki Bukit,"Recently my car developed two issues.

The left headlight (HID) blew.

The plastic exterior handle of my boot locking mechanism was damaged. But the locking mechanism with the attached rear view camera were working fine.

I was recommended to go to Kai Liang Motor Service (1 Kaki Bukit Avenue 6 #01-101 Autobay @ Kaki Bukit S(417883). Gave them a call and brought my car down to them.

The mechanic took some photos of the components related to the left headlight that blew.

They also visually inspected the damaged plastic exterior handle of the boot locking mechanism. They did not open the inside cover of the boot door to inspect the boot locking mechanism. They confirmed that the locking mechanism itself and attached rear view camera were working fine.

Since I was rushing off to another appointment, I asked them to give me a quote via WhatsApp.

They informed me that both front headlights have to change because headlights are supplied as a pair. They also said the ballast of each headlight have to change.

They quoted:
Two bulbs $230
Original Ballast $450
OEM Ballast $320
Labour $120

For the damaged plastic exterior of boot lock, they quoted $95.

I found another car repair shop that changed the one headlight (0EM) for $150. No need to change both headlights. No need to change ballast.

Just to give them the benefit of a doubt, I asked Kai Liang if they are ok to just change the plastic exterior handle of the lock. They said ok. I fixed an appointment with them.

When I reached the shop, the boss told me they have to re-inspect the damaged plastic exterior lock again.

They proceeded to pull open the inside cover of the boot door to get to the locking mechanism. They took it out and informed me that the plastic exterior handle, the locking mechanism and the camera comes as a set. So have to change all three together.

I asked them why during the first inspection they told me that changing the plastic exterior handle of the lock was good enough? The boss said they did not open up the inside of the boot door the first time. So they couldn’t be sure. If they were not sure, why even quote the plastic exterior handle of the lock?

The boss insisted the exterior plastic handle, the locking mechanism and the camera must be changed together. He will get a quote. By this time, I have lost my trust in them. I told them to put everything back into the boot door. The boss told me that he has to charge me $30 for the labour done. I had enough.

I paid the $30 and left.

If they had diagnose the problem wrongly the first time. And I have to go down to the shop a second time for them to inspect again, they really should not be in the car repair business.

If they want to make some extra profit, the way they went about it is really undignified for any business.

Please avoid them.",FALSE,FALSE,,Car repair and maintenance service,0,1,not spam,bad,ChIJTf_A6-EX2jERhlZJI6uZUQg,https://maps.google.com/?cid=599429185727452806&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.1,"car_repair, point_of_interest, establishment",negative_review
