title,text,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label,id,url,rating,types
Mount Elizabeth Hospital,"Review for Dr. Nicolas Kon – Mount Elizabeth Hospital, Singapore

We came to Mount Elizabeth Hospital in Singapore from Sri Lanka for my mother’s surgery for Trigeminal Neuralgia. From the very beginning, Dr. Nicolas Kon and his assistant made us feel completely at ease. We had no doubt we were in safe hands. Dr. Kon’s professionalism, compassion, and dedication went far beyond our expectations.

The surgery was a complete success, and we are so thankful for that. But what truly touched us was how deeply he cared, not just medically, but personally. After the surgery, my mom was a bit fussy with food and didn’t enjoy the meals we were finding in Singapore. Dr. Kon went out of his way to look up Sri Lankan food options himself — something no one would expect from a busy surgeon. It was such a kind and thoughtful gesture, and it meant the world to us.

He and his assistant made us feel like we were at home, even though we were far from it. We are truly grateful for everything he did. Dr. Kon is not only an outstanding doctor but a genuinely kind-hearted human being. We’ll never forget the care and comfort he gave our family during such a difficult time.",False,False,"Dear Sonali Liyanarachchi,

Thank you for your kind words of Dr. Nicolas Kon and team.
We’ll be sure to pass your message along to them.
We’re glad to have been part of your mom's care. 
Wishing your mom and your family continued good health.",Private hospital,0,5,,not spam,good,ChIJnUpJWpIZ2jERhpsQCRE_2-M,https://maps.google.com/?cid=16418786208908352390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.6,"hospital, health, point_of_interest, establishment"
Mount Elizabeth Hospital,"Hello,
I was hospitalized at Mount Elizabeth Hospital in Singapore from April 4, 2025, to April 16, 2025, due to a sickle cell crisis that occurred during my stay.
I received excellent care and appropriate treatment from the medical staff, and I sincerely thank Dr. Tan Hua Chan Patrick for his attentiveness.
I underwent a blood transfusion, and everything went well. Dr. Tan Hua Chye Patrick reassured me greatly.
I sincerely thank the healthcare staff, cleaning personnel, servers, nurses, aides, doctors, and physiotherapists for their kindness and generosity!
Their warmth and smiles made me forget that I was ill.

Even the dishes were appetizing !

I was able to return to France in good health after my hospitalization.

Thank you all!",False,False,"Dear Déborah, thank you for your kind words about our doctor and healthcare team. We're glad to have supported you in your care and wish you continued good health.",Private hospital,0,5,,not spam,good,ChIJnUpJWpIZ2jERhpsQCRE_2-M,https://maps.google.com/?cid=16418786208908352390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.6,"hospital, health, point_of_interest, establishment"
Hotel Boss,"We stayed in a triple room for a couple of nights. Small rooms, but well thought out and laid out. The pool is large and very usable, the only issue is that there is 1 Shower for post and changing is an issue. Service is swift and efficient, with both check in and out being a breeze. Location is excellent, close to lavender mrt, lots of dining options nearby.
Overall a very comfortable hotel to stay for a few days",False,True,"Dear Mihir,

Thank you so much for your detailed and thoughtful review!

We’re delighted to hear that you and your family had a comfortable stay and appreciated the thoughtful room layout, smooth check-in and check-out and our convenient location near Lavender MRT. It's great to know you also enjoyed the nearby food options and walkability of the area.

Regarding your feedback about the pool area — thank you for pointing that out. We’d like to share that there is a changing room located on the 4th floor near the children’s playground, which is available for guest use.

We truly value your comments and hope to welcome you back again on your next trip to Singapore!

Warm regards,
Hidayah
Hotel Boss Team",Hotel,0,5,,not spam,good,ChIJYakjWbYZ2jERgSiDZRBS8OY,https://maps.google.com/?cid=16640890853510031489&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"hotel, lodging, point_of_interest, establishment"
Hotel Boss,"Wonderful hotel with beautiful open view.
Bus and train are close by, pool is very big.
Gym could be better... hair dryer could had a longer wire as it's connected to the drawer. The bed was okay. Price was fair.
A big thank you for receptionist name Qadir, he chose for me the best view ever and in a quiet area.",False,True,"Dear Inbar Eisenman,

Thank you so much for your wonderful review and for highlighting your experience with us!

We’re thrilled to hear you enjoyed the beautiful open view, spacious pool, and convenient location near public transport. Your feedback about the gym and hair dryer is appreciated, and we will certainly look into improvements.

We’ll be sure to pass on your kind words to Qadir—he’ll be delighted to know he made your stay special with the perfect room choice.

Thanks again for choosing Hotel Boss, and we hope to welcome you back on your next visit!

Warm regards,
Hidayah
Hotel Boss Team
",Hotel,0,5,,not spam,good,ChIJYakjWbYZ2jERgSiDZRBS8OY,https://maps.google.com/?cid=16640890853510031489&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"hotel, lodging, point_of_interest, establishment"
Lavender MRT Station (EW11),"Went there to take the bus for Kuala Lumpur. It's close to the hotel boss and it's a busy place. There are a few shops and restaurants there to do some window shopping or to have a quick bite. As we were waiting for the bus but unfortunately there was no such seating arrangements for the passengers. Our waiting time was more than 40 minutes, and we enjoyed the surroundings.",False,True,,Transportation service,0,5,,not spam,good,ChIJm34e8bUZ2jERrWo7aOBwxhk,https://maps.google.com/?cid=1857296005460617901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Lavender MRT Station (EW11),"Singapore has an excellent public transport system and good connectivity. However, I still wonder why I could not find rubbish bins on the train or at the station.",False,True,,Transportation service,0,5,,not spam,good,ChIJm34e8bUZ2jERrWo7aOBwxhk,https://maps.google.com/?cid=1857296005460617901&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Aperia Mall,Revisit Aperia Mall today and the vibes totally diff. Now have many foods&cafe/leisure/activities(National Day)/Thai super market/share workplace(the workshop)/clinic/lifestyle shops. Good job CapitalLand!,False,True,,Shopping mall,0,5,,not spam,good,ChIJFx0yu8sZ2jERgoVtEwS7Igs,https://maps.google.com/?cid=802409309805577602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
Aperia Mall,"Expect lots of activities from this mall especially on every Sunday 11am-6pm. The event is known as: The luggage market where sellers will literally turn out with their luggage’s and pile all used clothing for sale. It’s like a Flea market.  Those used clothing is selling at the price of between $2-$5 and some of the clothing are still in good condition. Besides this luggage market even, 2 main anchor tenants are there too. 1 NTUC as well as a Thailand super market. Head towards the Thai mart and you will find the famous fried banana ball, sweet potato stall there. Pls give it a try, it’s a must try treat. Pls see photo attached",False,True,,Shopping mall,0,5,,not spam,good,ChIJFx0yu8sZ2jERgoVtEwS7Igs,https://maps.google.com/?cid=802409309805577602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,3.9,"shopping_mall, point_of_interest, establishment"
City Square Mall,"The newly renovated City Square Mall is like a ""perfect"" shopping mall. A wide variety of F&B, learning centers, family activties, cinema , entertainments, supermarket, fashion outlets, IT stores, furniture stores, exhibition area, etc. The top floor with super high ceiling provides that super spacious dinning experience. It is a fun place to hangout and enjoy, especially for family to enjoy a weekend of fun and entertainment.",False,True,,Shopping mall,0,5,,not spam,good,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://maps.google.com/?cid=13125813649241290112&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"shopping_mall, point_of_interest, establishment"
City Square Mall,"Stayed at the Novotel Hotel which was just opposite of the mall and thus spent lots of time hanging around. I must say that this is one of my favourite malls as there's just everything that you might need from supermarkets, electronics, sport outlets, very interesting restaurants and fast food chains like McDonalds & KFC. It's quite practical for many foreigners as there's also lots of ATM Cash Machines and Currency Exchange facilities on the lower floors.",False,True,,Shopping mall,0,5,,not spam,good,ChIJZ1omp8gZ2jERgDUAb_hBKLY,https://maps.google.com/?cid=13125813649241290112&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.3,"shopping_mall, point_of_interest, establishment"
Farrer Park MRT Station (NE8),"Farrer Park MRT station is a great and convenient station. It's connected to City Square Mall and One Farrer Hotel, so you can easily access shops, restaurants, and medical services without going outside. The station is clean and easy to navigate, with clear signs and good accessibility for everyone. It's also a perfect starting point to explore the lively Little India area and find great food. Overall, it's a very useful and well-located station.",False,True,,Suburban train line,0,5,,not spam,good,ChIJm18xEMYZ2jER-3GTUW917eI,https://maps.google.com/?cid=16351854943022576123&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
Farrer Park MRT Station (NE8),MRT station near Serangoon road with connections to all other places at Singapore.,False,True,,Suburban train line,0,5,,not spam,good,ChIJm18xEMYZ2jER-3GTUW917eI,https://maps.google.com/?cid=16351854943022576123&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.5,"point_of_interest, establishment"
V Hotel Lavender,"I recently stayed at this hotel and had a pleasant experience. While the room was small—which is typical for Singapore—it was clean and thoughtfully designed. I especially appreciated the window ledge, which made it easy to open and store luggage.

The hot water and shower worked perfectly, and the bed was very comfortable. Housekeeping did a great job cleaning the room daily. There’s also a convenient water purifier and hot water dispenser available for guests.

What truly sets this hotel apart is its unbeatable location—right above the MRT Lavender station, which made getting around the city incredibly easy. Additionally, there's a food court just downstairs offering a wide variety of affordable and delicious meals. I was genuinely impressed by the options available and never got bored of the food, even after eating there every day during my 5-day stay.

One tip: I would skip the hotel’s buffet breakfast. It mainly consists of Indian cuisine and doesn’t offer much variety. The food court offers a much broader and better-value breakfast selection.

The only downside for me was the lack of a bidet in the bathroom, which would have made the stay even more comfortable.

Overall, I highly recommend this hotel for its cleanliness, convenience, and incredible location.",False,True,"Thank you very much for placing your review regarding your stay with us. We are pleased to read that you were satisfied with your recent stay and that everything suited you perfectly.
",Hotel,0,5,,not spam,good,ChIJz0FeB8oZ2jERtmcw4-LitcE,https://maps.google.com/?cid=13958312084206806966&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.0,"hotel, lodging, point_of_interest, establishment"
V Hotel Lavender,"Had a nice stay at this hotel. It’s just in front of the Lavender MRT station, which is great if you are considering access to and from the airport. Downstairs have lots of food and drink stalls, fast food restaurants, as well as convenience stores. Some of them are even open late at night. The staff was helpful, especially Ms. Cecilia, who helped us upgrade our room and check-in early. The room and general areas are clean and maintained. Would surely recommend this place to my friends and family when they visit Singapore!",False,False,"Thank you very much for placing your review regarding your stay with us. We are pleased to read that you were satisfied with your recent stay and that everything suited you perfectly.
",Hotel,0,5,,not spam,good,ChIJz0FeB8oZ2jERtmcw4-LitcE,https://maps.google.com/?cid=13958312084206806966&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.0,"hotel, lodging, point_of_interest, establishment"
Boon Keng MRT Station (NE9),"There are 2 charging points here at Boon Keng Station, situated near the lift. One in front of the lift door and the other behind.

The station is very clean and brightly lit up. There is a 7-11 situated right outside the gantry. There is also a ocbc and uob atm.

There is a toilet here at exit B (need to tap out).",False,True,,Railway services,0,5,,not spam,good,ChIJkdvt4_MZ2jERqjBoc1iI-Ao,https://maps.google.com/?cid=790531648078229674&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
Boon Keng MRT Station (NE9),It's was a nice station having top up areas there have a NE line train,False,True,,Railway services,0,5,,not spam,good,ChIJkdvt4_MZ2jERqjBoc1iI-Ao,https://maps.google.com/?cid=790531648078229674&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRAAGAQgAA,4.4,"point_of_interest, establishment"
