title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label
Jalan Besar MRT Station (DT22),"Very deep station underground. Need to take 4 flights of escalators to reach the platform. Relatively less traffic, many tourists in the area. Very close to Swee Choon (famous dim sum place, which tastes average)",https://www.google.com/maps/search/?api=1&query=Jalan%20Besar%20MRT%20Station%20(DT22)&query_place_id=ChIJ4zGrNTwZ2jERcOxceybD18I,FALSE,TRUE,,Railway services,0,5,,not spam,bad
Jalan Besar MRT Station (DT22),Convenient location taking you near to little India And bustling of shops around the station,https://www.google.com/maps/search/?api=1&query=Jalan%20Besar%20MRT%20Station%20(DT22)&query_place_id=ChIJ4zGrNTwZ2jERcOxceybD18I,FALSE,TRUE,,Railway services,0,5,,not spam,good
Katong Shopping Centre,"Katong Shopping Centre may be an old mall that had been around for decades since I was a kid but is still going strong. I appreciate how their car park lots have been widened. The indoor food court Gourmet Centre at basement one is fantastic with famous stalls like the chicken rice stall. It also has many legitimate and trusted maid agencies, and we are grateful for our foreign domestic worker coming from one of the agencies here. Even has a charming aquarium too. Will be back! 🙏🏻",https://www.google.com/maps/search/?api=1&query=Katong%20Shopping%20Centre&query_place_id=ChIJuXIJwG0Y2jERSMkMTyIynBQ,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Katong Shopping Centre,"Check out Astar Housekeeping for maids!

Specializing in maids from Philippines, Indonesia, Myanmar and Thailand!

They also have nurses too!

All within this nostalgic old mall that brings back lots of fond memories! 🤗",https://www.google.com/maps/search/?api=1&query=Katong%20Shopping%20Centre&query_place_id=ChIJuXIJwG0Y2jERSMkMTyIynBQ,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Novotel Singapore on Kitchener,"I would like to thank the staff and crew of Novotel for providing such a wonderful city-view room. I had a very pleasant stay here.  the rooms are neat, clean, and well-maintained. The hotel is conveniently located close to malls and supermarkets, with a wide variety of international cuisine available nearby. I strongly recommend this hotel to guests from India and other parts of Asia. Thanks again for the excellent hospitality.",https://www.google.com/maps/search/?api=1&query=Novotel%20Singapore%20on%20Kitchener&query_place_id=ChIJLz6McmAZ2jEReSQtaMEmquU,FALSE,FALSE,,Hotel,0,5,,not spam,good
Novotel Singapore on Kitchener,"A day of experience must say. |We reached the hotel around 07:45 . M amid heavy rain and as per the hotel standard check-in it was at 15:00 hours. We requested hotel reception for early check-in as we had kid, a difficult task to manage him. |Special thanks to Mr Munish,  Maith and Rachel madam for making us to feel confident and comfortable in understanding and providing us accommodation before 11:00 A. M and making the day lively.",https://www.google.com/maps/search/?api=1&query=Novotel%20Singapore%20on%20Kitchener&query_place_id=ChIJLz6McmAZ2jEReSQtaMEmquU,FALSE,FALSE,,Hotel,0,5,,not spam,good
Parc Esta,this condo just looook so LUXURY and beautiful . and soooo near to MRT  and bus interchange . you can also just bicycle to east coast park !! I prefer the MRT facing as it has more greenery,https://www.google.com/maps/search/?api=1&query=Parc%20Esta&query_place_id=ChIJUbVrXzgZ2jERnFh_LMIzMho,FALSE,FALSE,,Condominium complex,0,5,,not spam,good
Parc Esta,Beautiful condo facilities and location is just right opposite Eunos MRT. My clients had happily rented out the house units and tenants had happily secured good houses' rental. 7eleven and Fairprice are within the same developement compound.,https://www.google.com/maps/search/?api=1&query=Parc%20Esta&query_place_id=ChIJUbVrXzgZ2jERnFh_LMIzMho,FALSE,TRUE,,Condominium complex,0,5,,not spam,good
Holiday Inn Express Singapore Katong by IHG,"The workers in the hotel are really friendly and answer all of your questions very politely. Although the rooms are quite small, they are kept clean and the breakfast is also very generous. There is a wide selection of foods for every taste and foods taste good. Although the hotel is not in the centre, there is a metro station near the hotel which makes going to the centre easy and comfortable. We really enjoyed our stay here!",https://www.google.com/maps/search/?api=1&query=Holiday%20Inn%20Express%20Singapore%20Katong%20by%20IHG&query_place_id=ChIJI15ai3IY2jERz1uP87oWUKg,FALSE,TRUE,"Mr. Ceylan,

Greetings from Holiday Inn Express Katong.

Thank you for sharing your wonderful feedback with us. We are delighted to hear that our team’s friendliness and attentive service made your stay enjoyable. It’s also great to know you appreciated the cleanliness of our rooms, our generous breakfast selection, and the convenience of our location near the metro station.

We value your comment regarding room size and appreciate your understanding. We’re glad it did not affect your overall experience, and we’re pleased you had a comfortable and enjoyable stay.

We look forward to welcoming you back for another pleasant visit.

Best regards,
William Tan 
Guest Service Leader",Hotel,0,5,,not spam,good
Holiday Inn Express Singapore Katong by IHG,"I recently had a fantastic stay at Holiday Inn Katong. The room was spotless, service was friendly and attentive and breakfast had plenty of choices. I loved that they offered both firm and soft pillows.|Due to a late flight, I checked in late around 1145pm. Mariz at the front desk noticed that my birthday was just minutes away and she warmly wished me happy birthday in advance. Then she surprised us by upgrading our room to a high floor with city views. The thoughtful gesture truly made my night. |To top it off, the next day, we returned to find a delicious mango cheesecake with fresh fruits and a birthday card filled with lovely wishes from the hotel team.|Thank you, Holiday Inn Katong, for making my stay so special!",https://www.google.com/maps/search/?api=1&query=Holiday%20Inn%20Express%20Singapore%20Katong%20by%20IHG&query_place_id=ChIJI15ai3IY2jERz1uP87oWUKg,FALSE,FALSE,,Hotel,0,5,,not spam,good
Village Hotel Bugis,"We had such a wonderful stay at Village Hotel! The staff were always welcoming and went out of their way to make us feel at home. The location is perfect — everything we needed was just a short walk or quick ride away, which made exploring the city so easy.||Our room was clean, comfortable, and spacious, and the housekeeping team did such a great job keeping everything fresh throughout our stay. We also loved the breakfast options and the nearby eateries that gave us a real taste of Singapore.||What stood out most was the warm hospitality — everyone we met greeted us with genuine smiles and kindness, which really made our trip extra special.||We’ll definitely stay here again and recommend Village Hotel to anyone visiting Singapore. Thank you for making our trip so memorable!",https://www.google.com/maps/search/?api=1&query=Village%20Hotel%20Bugis&query_place_id=ChIJcyN1v7AZ2jERboX4csnNjeY,FALSE,FALSE,,Hotel,0,5,,not spam,good
Village Hotel Bugis,"Our Singapore family day trip was made even better with Jeffrey’s help. He was so friendly and attentive during our visit. Even after his work, we bumped into him on the street by chance, and he still kindly gave us advice on where to eat. Really appreciate his genuine hospitality — it made our trip feel extra special.",https://www.google.com/maps/search/?api=1&query=Village%20Hotel%20Bugis&query_place_id=ChIJcyN1v7AZ2jERboX4csnNjeY,FALSE,FALSE,,Hotel,0,5,,not spam,good
Joo Chiat Complex,"If you want to explore Singapore’s rich cultural diversity, this is the place to go — especially for experiencing Malay traditions. There's so much to see and enjoy!",https://www.google.com/maps/search/?api=1&query=Joo%20Chiat%20Complex&query_place_id=ChIJlULslBAY2jERh1cJ-h8qH5Y,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Joo Chiat Complex,"Glad to experience the highly discipline,  peaceful & friendly 🤝Muslim community in a prosperous & mutual respect multicultural society of Singapore. The Hawker Centre (Food Court if air conditioned) is full of authentic yummy 😋 Malay & Indian traditional dishes . Well Done mate 🫡🇸🇬",https://www.google.com/maps/search/?api=1&query=Joo%20Chiat%20Complex&query_place_id=ChIJlULslBAY2jERh1cJ-h8qH5Y,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
JUMBO Seafood - East Coast,"We had a wonderful anniversary celebration, and a big thank you goes to Max Yong for making it extra special. He was an excellent waiter—very attentive, warm, and full of great recommendations. Max went above and beyond to make us feel comfortable, especially taking extra care of my pregnant wife and patiently handling all our requests.

He assisted us all the way through, even as we purchased some retail items after dinner. What really stood out was how he arranged a special outdoor table for us after we dined on the second floor, so we could end the evening with a beautiful view of the ocean.

Thank you, Max, and the team at Jumbo, for the exceptional service and memorable experience!",https://www.google.com/maps/search/?api=1&query=JUMBO%20Seafood%20-%20East%20Coast&query_place_id=ChIJhYVqYZYi2jER9ddB0NENqJs,FALSE,FALSE,,Seafood restaurant,0,5,,not spam,good
JUMBO Seafood - East Coast,"Food as always was good, consistent. Definitely more expensive compared to other similar eateries as Jumbo is mainly for tourists. But still, no complains as the food standard is always the same and good.",https://www.google.com/maps/search/?api=1&query=JUMBO%20Seafood%20-%20East%20Coast&query_place_id=ChIJhYVqYZYi2jER9ddB0NENqJs,FALSE,TRUE,,Seafood restaurant,0,5,,not spam,good
One Farrer Hotel,"This is truly a beautiful place for families to relax and enjoy their time together. The rooms are not only incredibly comfortable but also strikingly modern. We were absolutely delighted when we checked in and saw the window screens and blinds automatically rise, revealing a stunning city view from our suite. The swimming pool was a highlight for us, conveniently located right near our room, allowing us to enjoy it anytime we wanted.||What really made our stay special was the exceptional staff. We are so thankful for the kind and welcoming nature of our receptionists, Ms. Suman and Ms. Amber. Your warm smiles and professionalism during our check-in process truly brightened our day. We deeply appreciate your understanding, Ms. Suman, especially after our tiring journey from the airport. It was evident how exhausted we were, particularly our little one. Your kindness in allowing us to check in early and even upgrading our room made such a difference for our family. We’re really having a wonderful time here, and we thank you from the bottom of our hearts!",https://www.google.com/maps/search/?api=1&query=One%20Farrer%20Hotel&query_place_id=ChIJb3_Pd8YZ2jERWXf9j7TwHsI,FALSE,FALSE,,Hotel,0,5,,not spam,good
